module,attributes,sample,metric,score
ggg,asmt_stdnt_abd,smote,fscore,0.029365258640162636
ggg,asmt_stdnt_abd,smote,precision,0.6701030927835051
ggg,asmt_stdnt_abd,smote,recall,0.041908446163765316
ggg,asmt_stdnt_abi,smote,accuracy,0.6348005502063274
ggg,asmt_stdnt_abi,smote,fscore,0.029810298102981032
ggg,asmt_stdnt_abi,smote,precision,0.6804123711340206
ggg,asmt_stdnt_abi,smote,recall,0.040540540540540536
zzz,asmt,smote,accuracy,0.5072244623655914
zzz,asmt,smote,fscore,0.060013444967304284
zzz,asmt,smote,precision,0.5873205741626795
zzz,asmt,smote,recall,0.061626642121998164
zzz,stdnt,smote,accuracy,0.4623865927419355
zzz,stdnt,smote,fscore,0.051838062312051215
zzz,stdnt,smote,precision,0.50518341307815
zzz,stdnt,smote,recall,0.049443902439024384
zzz,abd,smote,accuracy,0.3796832997311828
zzz,abd,smote,fscore,0.09459783913565427
zzz,abd,smote,precision,0.9425837320574164
zzz,abd,smote,recall,0.07444028088295494
zzz,abi,smote,accuracy,0.3489583333333333
zzz,abi,smote,fscore,0.09524571474288457
zzz,abi,smote,precision,0.9493620414673046
zzz,abi,smote,recall,0.0716004089733566
zzz,asmt_stdnt,smote,accuracy,0.5353452620967742
zzz,asmt_stdnt,smote,fscore,0.05394801373222168
zzz,asmt_stdnt,smote,precision,0.5263157894736842
zzz,asmt_stdnt,smote,recall,0.05930718425663836
zzz,asmt_abd,smote,accuracy,0.5703965053763441
zzz,asmt_abd,smote,fscore,0.05601371764513759
zzz,asmt_abd,smote,precision,0.5470494417862839
zzz,asmt_abd,smote,recall,0.06630581867388363
zzz,asmt_abi,smote,accuracy,0.6058677755376344
zzz,asmt_abi,smote,fscore,0.05351047521716914
zzz,asmt_abi,smote,precision,0.5219298245614035
zzz,asmt_abi,smote,recall,0.06934364570641521
zzz,stdnt_abd,smote,accuracy,0.5168640793010753
zzz,stdnt_abd,smote,fscore,0.07140687336722089
zzz,stdnt_abd,smote,precision,0.7029505582137161
zzz,stdnt_abd,smote,recall,0.07338800316363485
zzz,stdnt_abi,smote,accuracy,0.5094926075268817
zzz,stdnt_abi,smote,fscore,0.06835561144804365
