module,attributes,cluster,metric,score
zzz,asmt_abd,kmeans,fscore,0.07864420457984465
zzz,asmt_abd,kmeans,precision,0.7771132376395534
zzz,asmt_abd,kmeans,recall,0.0616460020242915
zzz,asmt_abi,kmeans,accuracy,0.3130880376344086
zzz,asmt_abi,kmeans,fscore,0.09368244054768196
zzz,asmt_abi,kmeans,precision,0.9330143540669856
zzz,asmt_abi,kmeans,recall,0.06708715596330275
zzz,stdnt_abd,kmeans,accuracy,0.3335013440860215
zzz,stdnt_abd,kmeans,fscore,0.09005033994504723
zzz,stdnt_abd,kmeans,precision,0.8951355661881978
zzz,stdnt_abd,kmeans,recall,0.0665816477845661
zzz,stdnt_abi,kmeans,accuracy,0.2931787634408602
zzz,stdnt_abi,kmeans,fscore,0.09452158949937972
zzz,stdnt_abi,kmeans,precision,0.9417862838915471
zzz,stdnt_abi,kmeans,recall,0.06584522747546834
zzz,asmt_stdnt_abd,kmeans,accuracy,0.4415322580645161
zzz,asmt_stdnt_abd,kmeans,fscore,0.0649015504033487
zzz,asmt_stdnt_abd,kmeans,precision,0.636762360446571
zzz,asmt_stdnt_abd,kmeans,recall,0.05854534789940612
zzz,asmt_stdnt_abi,kmeans,accuracy,0.2562373991935484
zzz,asmt_stdnt_abi,kmeans,fscore,0.09314805174001842
zzz,asmt_stdnt_abi,kmeans,precision,0.9274322169059012
zzz,asmt_stdnt_abi,kmeans,recall,0.061929231342687505
