module,attributes,sample,metric,score
ggg,asmt_stdnt_abd,smote,fscore,0.03910991233985165
ggg,asmt_stdnt_abd,smote,precision,0.8969072164948454
ggg,asmt_stdnt_abd,smote,recall,0.030840127614321162
ggg,asmt_stdnt_abi,smote,accuracy,0.3901879871618524
ggg,asmt_stdnt_abi,smote,fscore,0.038228018889138744
ggg,asmt_stdnt_abi,smote,precision,0.8762886597938144
ggg,asmt_stdnt_abi,smote,recall,0.03110135382363703
zzz,asmt,smote,accuracy,0.6593371975806451
zzz,asmt,smote,fscore,0.0367774387729859
zzz,asmt,smote,precision,0.35566188197767146
zzz,asmt,smote,recall,0.057559527650513004
zzz,stdnt,smote,accuracy,0.5461189516129032
zzz,stdnt,smote,fscore,0.049963141944467195
zzz,stdnt,smote,precision,0.4864433811802233
zzz,stdnt,smote,recall,0.05662829558113628
zzz,abd,smote,accuracy,0.31518817204301075
zzz,abd,smote,fscore,0.09463596166543287
zzz,abd,smote,precision,0.9429824561403509
zzz,abd,smote,recall,0.06790123456790123
zzz,abi,smote,accuracy,0.29830309139784944
zzz,abi,smote,fscore,0.09490277666639993
zzz,abi,smote,precision,0.9457735247208932
zzz,abi,smote,recall,0.0665394973070018
zzz,asmt_stdnt,smote,accuracy,0.6512936827956989
zzz,asmt_stdnt,smote,fscore,0.0413401616585426
zzz,asmt_stdnt,smote,precision,0.4007177033492823
zzz,asmt_stdnt,smote,recall,0.06239910592325841
zzz,asmt_abd,smote,accuracy,0.3244077620967742
zzz,asmt_abd,smote,fscore,0.09433093870690172
zzz,asmt_abd,smote,precision,0.939792663476874
zzz,asmt_abd,smote,recall,0.06856727272727273
zzz,asmt_abi,smote,accuracy,0.3040154569892473
zzz,asmt_abi,smote,fscore,0.09463596166543287
zzz,asmt_abi,smote,precision,0.9429824561403509
zzz,asmt_abi,smote,recall,0.06687970137435666
zzz,stdnt_abd,smote,accuracy,0.3358324932795699
zzz,stdnt_abd,smote,fscore,0.09333893927563217
zzz,stdnt_abd,smote,precision,0.9294258373205742
zzz,stdnt_abd,smote,recall,0.06900737144379644
