module,attributes,sample,metric,score
fff,asmt_stdnt_abi,smote,recall,0.14798206278026907
ggg,asmt,smote,accuracy,0.7581384685923888
ggg,asmt,smote,fscore,0.01817355747387551
ggg,asmt,smote,precision,0.41237113402061853
ggg,asmt,smote,recall,0.038535645472061654
ggg,stdnt,smote,accuracy,0.9461256304447501
ggg,stdnt,smote,fscore,0.00045840018336007336
ggg,stdnt,smote,precision,0.010309278350515464
ggg,stdnt,smote,recall,0.007142857142857143
ggg,abd,smote,accuracy,0.9628610729023384
ggg,abd,smote,fscore,0.0018323408153916628
ggg,abd,smote,precision,0.041237113402061855
ggg,abd,smote,recall,0.0547945205479452
ggg,abi,smote,accuracy,0.8679504814305364
ggg,abi,smote,fscore,0.009128251939753538
ggg,abi,smote,precision,0.20618556701030927
ggg,abi,smote,recall,0.038535645472061654
ggg,asmt_stdnt,smote,accuracy,0.9628610729023384
ggg,asmt_stdnt,smote,fscore,0.0
ggg,asmt_stdnt,smote,precision,0.0
ggg,asmt_stdnt,smote,recall,0.0
ggg,asmt_abd,smote,accuracy,0.964007336084365
ggg,asmt_abd,smote,fscore,0.0027472527472527475
ggg,asmt_abd,smote,precision,0.061855670103092786
ggg,asmt_abd,smote,recall,0.08333333333333333
ggg,asmt_abi,smote,accuracy,0.8901879871618523
ggg,asmt_abi,smote,fscore,0.00821917808219178
ggg,asmt_abi,smote,precision,0.18556701030927836
ggg,asmt_abi,smote,recall,0.0430622009569378
ggg,stdnt_abd,smote,accuracy,0.974782209995415
ggg,stdnt_abd,smote,fscore,0.0
ggg,stdnt_abd,smote,precision,0.0
ggg,stdnt_abd,smote,recall,0.0
ggg,stdnt_abi,smote,accuracy,0.9662998624484181
ggg,stdnt_abi,smote,fscore,0.0013745704467353953
ggg,stdnt_abi,smote,precision,0.030927835051546393
ggg,stdnt_abi,smote,recall,0.05357142857142857
ggg,asmt_stdnt_abd,smote,accuracy,0.9750114626318203
ggg,asmt_stdnt_abd,smote,fscore,0.0
ggg,asmt_stdnt_abd,smote,precision,0.0
ggg,asmt_stdnt_abd,smote,recall,0.0
ggg,asmt_stdnt_abi,smote,accuracy,0.9713434204493352
ggg,asmt_stdnt_abi,smote,fscore,0.0013745704467353953
ggg,asmt_stdnt_abi,smote,precision,0.030927835051546393
ggg,asmt_stdnt_abi,smote,recall,0.08823529411764706
zzz,asmt,smote,accuracy,0.4966817876344086
zzz,asmt,smote,fscore,0.06257883386906457
zzz,asmt,smote,precision,0.613237639553429
zzz,asmt,smote,recall,0.06268851389907883
